Dataset,Local Method,Global Method,Weight Local,Weight Global,AUC-ROC,AUC-PR,F1-score,Precision,Recall,MCC
17_InternetAds.npz,LOF,OCSVM,0.5,0.5,0.7494490395603199,0.49467357757689645,0.3169164882226981,0.7474747474747475,0.20108695652173914,0.33077416500601997
17_InternetAds.npz,LOF,OCSVM,0.4,0.6,0.7500374108940524,0.5355350137905756,0.34261241970021417,0.8080808080808081,0.21739130434782608,0.36655353677738606
17_InternetAds.npz,LOF,OCSVM,0.3,0.7,0.7403530908200469,0.5564773195631094,0.3683083511777302,0.8686868686868687,0.23369565217391305,0.4023329085487521
17_InternetAds.npz,LOF,OCSVM,0.2,0.8,0.7246949311639548,0.5594130209811548,0.3811563169164882,0.898989898989899,0.2418478260869565,0.4202225944344351
17_InternetAds.npz,LOF,OCSVM,0.1,0.9,0.7063737960494095,0.5558805684482938,0.39828693790149894,0.9393939393939394,0.25271739130434784,0.44407550894867914
17_InternetAds.npz,LOF,IForest,0.9,0.1,0.681452188877401,0.3641301413895597,0.20985010706638116,0.494949494949495,0.1331521739130435,0.1816934492919947
17_InternetAds.npz,LOF,IForest,0.8,0.2,0.7037312265331664,0.3879287500964386,0.21413276231263384,0.5050505050505051,0.1358695652173913,0.18765667792055574
17_InternetAds.npz,LOF,IForest,0.7,0.3,0.7406931898568864,0.4568706542326476,0.291220556745182,0.6868686868686869,0.18478260869565216,0.2949947932346539
17_InternetAds.npz,LOF,IForest,0.6,0.4,0.7459970343363989,0.49620841727155357,0.32119914346895073,0.7575757575757576,0.20380434782608695,0.336737393634581
17_InternetAds.npz,LOF,IForest,0.5,0.5,0.7677514692278392,0.5415272132802778,0.3468950749464668,0.8181818181818182,0.22010869565217392,0.372516765405947
17_InternetAds.npz,LOF,IForest,0.4,0.6,0.743365518038853,0.5192675715840726,0.3297644539614561,0.7777777777777778,0.20923913043478262,0.348663850891703
17_InternetAds.npz,LOF,IForest,0.3,0.7,0.7189149480328672,0.4953388029592467,0.32119914346895073,0.7575757575757576,0.20380434782608695,0.336737393634581
17_InternetAds.npz,LOF,IForest,0.2,0.8,0.6928463568591174,0.47280363655426033,0.31263383297644537,0.7373737373737373,0.1983695652173913,0.32481093637745895
17_InternetAds.npz,LOF,IForest,0.1,0.9,0.6542476669206073,0.40882321891210865,0.26980728051391867,0.6363636363636364,0.17119565217391305,0.2651786500918489
17_InternetAds.npz,LOF,MCD,0.9,0.1,0.6836245714752136,0.3571709109088944,0.2012847965738758,0.47474747474747475,0.12771739130434784,0.1697669920348727
17_InternetAds.npz,LOF,MCD,0.8,0.2,0.7219129210426076,0.39428750957756165,0.21413276231263384,0.5050505050505051,0.1358695652173913,0.18765667792055574
