Dataset,Local Method,Global Method,Weight Local,Weight Global,AUC-ROC,AUC-PR,F1-score,Precision,Recall,MCC
15_Hepatitis.npz,LOF,IForest,0.3,0.7,0.6704936854190585,0.22516553184307053,0.0,0.0,0.0,-0.10105492272867439
15_Hepatitis.npz,LOF,IForest,0.2,0.8,0.7313432835820896,0.2759759385527165,0.0,0.0,0.0,-0.10105492272867439
15_Hepatitis.npz,LOF,IForest,0.1,0.9,0.7014925373134329,0.24632460257516609,0.0,0.0,0.0,-0.10105492272867439
15_Hepatitis.npz,LOF,MCD,0.9,0.1,0.653272101033295,0.2780483991508836,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,LOF,MCD,0.8,0.2,0.6980482204362801,0.31227564937648966,0.23529411764705882,0.5,0.15384615384615385,0.2098833010518622
15_Hepatitis.npz,LOF,MCD,0.7,0.3,0.7072330654420207,0.3099393013712145,0.0,0.0,0.0,-0.10105492272867439
15_Hepatitis.npz,LOF,MCD,0.6,0.4,0.719862227324914,0.33943097571651204,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,LOF,MCD,0.5,0.5,0.7370838117106775,0.31353997333181893,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,LOF,MCD,0.4,0.6,0.799081515499426,0.45096409372427465,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,LOF,MCD,0.3,0.7,0.6039035591274398,0.29065418691064016,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,LOF,MCD,0.2,0.8,0.7416762342135477,0.4142645841134852,0.23529411764705882,0.5,0.15384615384615385,0.2098833010518622
15_Hepatitis.npz,LOF,MCD,0.1,0.9,0.7428243398392652,0.43200514025947173,0.23529411764705882,0.5,0.15384615384615385,0.2098833010518622
15_Hepatitis.npz,LOF,GMM,0.9,0.1,0.6360505166475315,0.26059261392835675,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,LOF,GMM,0.8,0.2,0.6521239954075775,0.26726430785067756,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,LOF,GMM,0.7,0.3,0.6647531572904707,0.26888271951382214,0.23529411764705882,0.5,0.15384615384615385,0.2098833010518622
15_Hepatitis.npz,LOF,GMM,0.6,0.4,0.6727898966704937,0.2651182706389032,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,LOF,GMM,0.5,0.5,0.6727898966704937,0.2663960067857205,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,LOF,GMM,0.4,0.6,0.6750861079219288,0.27201717499869793,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,LOF,GMM,0.3,0.7,0.6750861079219288,0.271851926673804,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,LOF,GMM,0.2,0.8,0.6750861079219288,0.2678920382649014,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,LOF,GMM,0.1,0.9,0.6716417910447762,0.26413448744462575,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,KNN,PCA,0.9,0.1,0.616532721010333,0.23166499311203503,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,KNN,PCA,0.8,0.2,0.6808266360505166,0.26607682779136643,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,KNN,PCA,0.7,0.3,0.69345579793341,0.28068916377739905,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,KNN,PCA,0.6,0.4,0.719862227324914,0.3079887028234408,0.23529411764705882,0.5,0.15384615384615385,0.2098833010518622
15_Hepatitis.npz,KNN,PCA,0.5,0.5,0.7347876004592423,0.3164215020305315,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,KNN,PCA,0.4,0.6,0.7416762342135477,0.321570525098576,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,KNN,PCA,0.3,0.7,0.7439724454649828,0.3233419314192373,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,KNN,PCA,0.2,0.8,0.7428243398392652,0.31949624235038565,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,KNN,PCA,0.1,0.9,0.7474167623421355,0.3280685260939856,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,KNN,HBOS,0.9,0.1,0.6452353616532722,0.24225090205016675,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,KNN,HBOS,0.8,0.2,0.695752009184845,0.26487458494245825,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,KNN,HBOS,0.7,0.3,0.7370838117106774,0.2936792407295692,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,KNN,HBOS,0.6,0.4,0.7600459242250287,0.31308071392568737,0.0,0.0,0.0,-0.10105492272867439
15_Hepatitis.npz,KNN,HBOS,0.5,0.5,0.7738231917336396,0.32364107683875126,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,KNN,HBOS,0.4,0.6,0.7807118254879448,0.3339794702329051,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,KNN,HBOS,0.3,0.7,0.7795637198622274,0.3460241384441413,0.23529411764705882,0.5,0.15384615384615385,0.2098833010518622
15_Hepatitis.npz,KNN,HBOS,0.2,0.8,0.7841561423650976,0.3617393803693533,0.23529411764705882,0.5,0.15384615384615385,0.2098833010518622
15_Hepatitis.npz,KNN,HBOS,0.1,0.9,0.7853042479908152,0.3759887129466627,0.23529411764705882,0.5,0.15384615384615385,0.2098833010518622
15_Hepatitis.npz,KNN,OCSVM,0.9,0.1,0.5327210103329506,0.2023014444280663,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,KNN,OCSVM,0.8,0.2,0.4959816303099885,0.1843110833460621,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,KNN,OCSVM,0.7,0.3,0.4856486796785304,0.17339394136909092,0.0,0.0,0.0,-0.10105492272867439
15_Hepatitis.npz,KNN,OCSVM,0.6,0.4,0.4695752009184845,0.161355058398891,0.0,0.0,0.0,-0.10105492272867439
