Dataset,Local Method,Global Method,Weight Local,Weight Global,AUC-ROC,AUC-PR,F1-score,Precision,Recall,MCC
6_cardio.npz,LOF,PCA,0.9,0.1,0.7071305959901126,0.20633678970569658,0.15671641791044777,0.22826086956521738,0.11931818181818182,0.10311138297385868
6_cardio.npz,LOF,PCA,0.8,0.2,0.8025645427080472,0.27246124493957535,0.20149253731343286,0.29347826086956524,0.1534090909090909,0.15400233285259587
6_cardio.npz,LOF,PCA,0.7,0.3,0.857082532271354,0.335922666545683,0.2388059701492537,0.34782608695652173,0.18181818181818182,0.19641145775154356
6_cardio.npz,LOF,PCA,0.6,0.4,0.8920454545454546,0.4049374287838745,0.27611940298507465,0.40217391304347827,0.21022727272727273,0.23882058265049122
6_cardio.npz,LOF,PCA,0.5,0.5,0.9141204339467179,0.46293379785067124,0.31343283582089554,0.45652173913043476,0.23863636363636365,0.2812297075494389
6_cardio.npz,LOF,PCA,0.4,0.6,0.9278735237572096,0.5059798976541208,0.34328358208955223,0.5,0.26136363636363635,0.31515700746859704
6_cardio.npz,LOF,PCA,0.3,0.7,0.9368408404284537,0.5415318468588669,0.3656716417910447,0.532608695652174,0.2784090909090909,0.34060248240796565
6_cardio.npz,LOF,PCA,0.2,0.8,0.9432436143916506,0.5723650047099289,0.3805970149253732,0.5543478260869565,0.2897727272727273,0.3575661323675447
6_cardio.npz,LOF,PCA,0.1,0.9,0.947407992309805,0.59440460428759,0.3955223880597015,0.5760869565217391,0.30113636363636365,0.37452978232712375
6_cardio.npz,LOF,HBOS,0.9,0.1,0.7429106014831091,0.22335623002599975,0.17164179104477612,0.25,0.13068181818181818,0.12007503293343774
6_cardio.npz,LOF,HBOS,0.8,0.2,0.801036803076078,0.287767385751596,0.19402985074626866,0.2826086956521739,0.14772727272727273,0.14552050787280635
6_cardio.npz,LOF,HBOS,0.7,0.3,0.8217591321065641,0.3372615152057691,0.2686567164179105,0.391304347826087,0.20454545454545456,0.2303387576707017
6_cardio.npz,LOF,HBOS,0.6,0.4,0.8308878055479264,0.3783726053240779,0.291044776119403,0.42391304347826086,0.2215909090909091,0.2557842326100703
6_cardio.npz,LOF,HBOS,0.5,0.5,0.8346882724526229,0.40392936513749506,0.32089552238805974,0.4673913043478261,0.24431818181818182,0.28971153252922843
6_cardio.npz,LOF,HBOS,0.4,0.6,0.8367481461137051,0.42733587067385626,0.3507462686567164,0.5108695652173914,0.26704545454545453,0.32363883244838654
6_cardio.npz,LOF,HBOS,0.3,0.7,0.8376613567701182,0.44479683333911496,0.3731343283582089,0.5434782608695652,0.2840909090909091,0.34908430738775514
6_cardio.npz,LOF,HBOS,0.2,0.8,0.8383582806921176,0.45128297048182153,0.3805970149253732,0.5543478260869565,0.2897727272727273,0.3575661323675447
6_cardio.npz,LOF,HBOS,0.1,0.9,0.8381557264487779,0.4513578088010791,0.3880597014925373,0.5652173913043478,0.29545454545454547,0.36604795734733425
6_cardio.npz,LOF,OCSVM,0.9,0.1,0.8055513595166164,0.2569977453398026,0.1791044776119403,0.2608695652173913,0.13636363636363635,0.12855685791322727
6_cardio.npz,LOF,OCSVM,0.8,0.2,0.8717762977204064,0.33928940390535955,0.22388059701492538,0.32608695652173914,0.17045454545454544,0.17944780779196448
6_cardio.npz,LOF,OCSVM,0.7,0.3,0.8984894259818731,0.3993936887320138,0.2985074626865672,0.43478260869565216,0.22727272727272727,0.2642660575898598
6_cardio.npz,LOF,OCSVM,0.6,0.4,0.9123592419664927,0.44173929810128276,0.31343283582089554,0.45652173913043476,0.23863636363636365,0.2812297075494389
6_cardio.npz,LOF,OCSVM,0.5,0.5,0.9203549848942598,0.4696861028146009,0.32089552238805974,0.4673913043478261,0.24431818181818182,0.28971153252922843
6_cardio.npz,LOF,OCSVM,0.4,0.6,0.9255801977478715,0.48899346978682456,0.3283582089552239,0.4782608695652174,0.25,0.298193357509018
6_cardio.npz,LOF,OCSVM,0.3,0.7,0.9293154353199671,0.5054839352950151,0.3507462686567164,0.5108695652173914,0.26704545454545453,0.32363883244838654
6_cardio.npz,LOF,OCSVM,0.2,0.8,0.9318662455369404,0.5195539771624349,0.3582089552238806,0.5217391304347826,0.2727272727272727,0.3321206574281761
6_cardio.npz,LOF,OCSVM,0.1,0.9,0.9337784949189782,0.5306224627669929,0.3656716417910447,0.532608695652174,0.2784090909090909,0.34060248240796565
6_cardio.npz,LOF,IForest,0.9,0.1,0.7764762427904423,0.24459774785488636,0.16417910447761194,0.2391304347826087,0.125,0.11159320795364822
6_cardio.npz,LOF,IForest,0.8,0.2,0.8393813512771217,0.31685359333647106,0.20895522388059704,0.30434782608695654,0.1590909090909091,0.16248415783238543
6_cardio.npz,LOF,IForest,0.7,0.3,0.8574498764075803,0.37146920907644776,0.2835820895522388,0.41304347826086957,0.2159090909090909,0.24730240763028075
6_cardio.npz,LOF,IForest,0.6,0.4,0.8888835484756934,0.42058675087375774,0.3283582089552239,0.4782608695652174,0.25,0.298193357509018
6_cardio.npz,LOF,IForest,0.5,0.5,0.9107319417742379,0.4989353239384542,0.3731343283582089,0.5434782608695652,0.2840909090909091,0.34908430738775514
6_cardio.npz,LOF,IForest,0.4,0.6,0.9131900576764624,0.4794646649831301,0.34328358208955223,0.5,0.26136363636363635,0.31515700746859704
6_cardio.npz,LOF,IForest,0.3,0.7,0.9208905520461411,0.5309570106302413,0.4104477611940298,0.5978260869565217,0.3125,0.39149343228670286
6_cardio.npz,LOF,IForest,0.2,0.8,0.9101380115352925,0.5227976852354497,0.3880597014925373,0.5652173913043478,0.29545454545454547,0.36604795734733425
6_cardio.npz,LOF,IForest,0.1,0.9,0.916705575391376,0.5130430953584861,0.3731343283582089,0.5434782608695652,0.2840909090909091,0.34908430738775514
6_cardio.npz,LOF,MCD,0.9,0.1,0.5718655589123867,0.16978695956260684,0.1492537313432836,0.21739130434782608,0.11363636363636363,0.09462955799406915
6_cardio.npz,LOF,MCD,0.8,0.2,0.5861027190332326,0.18559610457063166,0.20149253731343286,0.29347826086956524,0.1534090909090909,0.15400233285259587
6_cardio.npz,LOF,MCD,0.7,0.3,0.5822164240593244,0.18862813999162098,0.20149253731343286,0.29347826086956524,0.1534090909090909,0.15400233285259587
6_cardio.npz,LOF,MCD,0.6,0.4,0.6396628673441362,0.21121409109121547,0.2164179104477612,0.31521739130434784,0.16477272727272727,0.17096598281217495
6_cardio.npz,LOF,MCD,0.5,0.5,0.6170729195276023,0.1874643101127689,0.20895522388059704,0.30434782608695654,0.1590909090909091,0.16248415783238543
6_cardio.npz,LOF,MCD,0.4,0.6,0.6891822301565504,0.22666305254531852,0.24626865671641787,0.358695652173913,0.1875,0.2048932827313331
6_cardio.npz,LOF,MCD,0.3,0.7,0.6943147486954133,0.2323126423527845,0.27611940298507465,0.40217391304347827,0.21022727272727273,0.23882058265049122
6_cardio.npz,LOF,MCD,0.2,0.8,0.7483246360889865,0.2978534162923794,0.32089552238805974,0.4673913043478261,0.24431818181818182,0.28971153252922843
6_cardio.npz,LOF,MCD,0.1,0.9,0.752320790991486,0.28874271884294883,0.291044776119403,0.42391304347826086,0.2215909090909091,0.2557842326100703
6_cardio.npz,LOF,GMM,0.9,0.1,0.6183672068113156,0.1813492837041475,0.1492537313432836,0.21739130434782608,0.11363636363636363,0.09462955799406915
6_cardio.npz,LOF,GMM,0.8,0.2,0.6808088437242514,0.21206086697953352,0.15671641791044777,0.22826086956521738,0.11931818181818182,0.10311138297385868
6_cardio.npz,LOF,GMM,0.7,0.3,0.733359653941225,0.24505003217470464,0.18656716417910446,0.2717391304347826,0.14204545454545456,0.13703868289301682
6_cardio.npz,LOF,GMM,0.6,0.4,0.7771697335896732,0.279989172341784,0.22388059701492538,0.32608695652173914,0.17045454545454544,0.17944780779196448
6_cardio.npz,LOF,GMM,0.5,0.5,0.8135265037077726,0.3187873751665704,0.24626865671641787,0.358695652173913,0.1875,0.2048932827313331
6_cardio.npz,LOF,GMM,0.4,0.6,0.8418566327931887,0.3537853831777737,0.2686567164179105,0.391304347826087,0.20454545454545456,0.2303387576707017
6_cardio.npz,LOF,GMM,0.3,0.7,0.863835484756935,0.38774099389108846,0.27611940298507465,0.40217391304347827,0.21022727272727273,0.23882058265049122
6_cardio.npz,LOF,GMM,0.2,0.8,0.8790648173578687,0.41700049798059985,0.30597014925373134,0.44565217391304346,0.23295454545454544,0.2727478825696494
6_cardio.npz,LOF,GMM,0.1,0.9,0.8898242241142542,0.44278135985907463,0.3283582089552239,0.4782608695652174,0.25,0.298193357509018
6_cardio.npz,KNN,PCA,0.9,0.1,0.7498077451249656,0.34384404095468807,0.32089552238805974,0.4673913043478261,0.24431818181818182,0.28971153252922843
6_cardio.npz,KNN,PCA,0.8,0.2,0.7905211480362538,0.3688990649732409,0.3283582089552239,0.4782608695652174,0.25,0.298193357509018
6_cardio.npz,KNN,PCA,0.7,0.3,0.8314886020324087,0.39833123668022175,0.34328358208955223,0.5,0.26136363636363635,0.31515700746859704
6_cardio.npz,KNN,PCA,0.6,0.4,0.8680101620433948,0.43073271629779764,0.34328358208955223,0.5,0.26136363636363635,0.31515700746859704
6_cardio.npz,KNN,PCA,0.5,0.5,0.8964329854435594,0.4674947832240158,0.3507462686567164,0.5108695652173914,0.26704545454545453,0.32363883244838654
6_cardio.npz,KNN,PCA,0.4,0.6,0.9164549574292776,0.5000360530635359,0.3582089552238806,0.5217391304347826,0.2727272727272727,0.3321206574281761
6_cardio.npz,KNN,PCA,0.3,0.7,0.9300054929964295,0.534875531352207,0.3731343283582089,0.5434782608695652,0.2840909090909091,0.34908430738775514
6_cardio.npz,KNN,PCA,0.2,0.8,0.9393367206811316,0.5628358646237592,0.3955223880597015,0.5760869565217391,0.30113636363636365,0.37452978232712375
6_cardio.npz,KNN,PCA,0.1,0.9,0.9461720681131557,0.591666382545948,0.4029850746268657,0.5869565217391305,0.3068181818181818,0.3830116073069133
6_cardio.npz,KNN,HBOS,0.9,0.1,0.7579991760505356,0.35298294850062056,0.31343283582089554,0.45652173913043476,0.23863636363636365,0.2812297075494389
6_cardio.npz,KNN,HBOS,0.8,0.2,0.791997390826696,0.3833043328868282,0.3283582089552239,0.4782608695652174,0.25,0.298193357509018
6_cardio.npz,KNN,HBOS,0.7,0.3,0.8147315297995056,0.4066737830965596,0.3582089552238806,0.5217391304347826,0.2727272727272727,0.3321206574281761
6_cardio.npz,KNN,HBOS,0.6,0.4,0.8274958802526778,0.4234682117719012,0.3805970149253732,0.5543478260869565,0.2897727272727273,0.3575661323675447
6_cardio.npz,KNN,HBOS,0.5,0.5,0.834732903048613,0.43985397945694854,0.3805970149253732,0.5543478260869565,0.2897727272727273,0.3575661323675447
6_cardio.npz,KNN,HBOS,0.4,0.6,0.8376476242790443,0.44711217377300116,0.3656716417910447,0.532608695652174,0.2784090909090909,0.34060248240796565
6_cardio.npz,KNN,HBOS,0.3,0.7,0.8392474594891514,0.4512381535557851,0.3731343283582089,0.5434782608695652,0.2840909090909091,0.34908430738775514
6_cardio.npz,KNN,HBOS,0.2,0.8,0.8392577588574568,0.4554223235384418,0.3731343283582089,0.5434782608695652,0.2840909090909091,0.34908430738775514
6_cardio.npz,KNN,HBOS,0.1,0.9,0.8389110134578412,0.4526230769956031,0.3805970149253732,0.5543478260869565,0.2897727272727273,0.3575661323675447
6_cardio.npz,KNN,OCSVM,0.9,0.1,0.7949498764075803,0.3626824656511023,0.3283582089552239,0.4782608695652174,0.25,0.298193357509018
6_cardio.npz,KNN,OCSVM,0.8,0.2,0.8534159571546278,0.4025447618664429,0.3358208955223881,0.4891304347826087,0.2556818181818182,0.3066751824888075
6_cardio.npz,KNN,OCSVM,0.7,0.3,0.8864460313100796,0.4351929358528294,0.34328358208955223,0.5,0.26136363636363635,0.31515700746859704
6_cardio.npz,KNN,OCSVM,0.6,0.4,0.9042673716012085,0.4602958930807507,0.3507462686567164,0.5108695652173914,0.26704545454545453,0.32363883244838654
6_cardio.npz,KNN,OCSVM,0.5,0.5,0.9149340840428454,0.4805713450004024,0.3507462686567164,0.5108695652173914,0.26704545454545453,0.32363883244838654
6_cardio.npz,KNN,OCSVM,0.4,0.6,0.9218243614391651,0.4972303340493431,0.3507462686567164,0.5108695652173914,0.26704545454545453,0.32363883244838654
