Dataset,Local Method,Global Method,Weight Local,Weight Global,AUC-ROC,AUC-PR,F1-score,Precision,Recall,MCC
1_ALOI.npz,LOF,OCSVM,0.5,0.5,0.654657565017004,0.06852962195803046,0.09084065244667504,0.07307226483649576,0.12002652519893899,0.05692666668775318
1_ALOI.npz,LOF,OCSVM,0.4,0.6,0.6331673681176895,0.06194767482471586,0.08030112923462987,0.06459426725878079,0.10610079575596817,0.04560504356092381
1_ALOI.npz,LOF,OCSVM,0.3,0.7,0.6094936446339134,0.05563043883218332,0.07377666248431618,0.059345983044004846,0.09748010610079576,0.03859641972050563
1_ALOI.npz,LOF,OCSVM,0.2,0.8,0.5830756488997284,0.05000402067410621,0.06675031367628606,0.05369398465886153,0.08819628647214854,0.031048670969286044
1_ALOI.npz,LOF,OCSVM,0.1,0.9,0.5526749933529594,0.04563099264295478,0.06223337515683815,0.05006055712555511,0.08222811671087533,0.026196546772073455
1_ALOI.npz,LOF,IForest,0.9,0.1,0.6859488742890262,0.07730086239715137,0.14855708908406523,0.11949939442874445,0.1962864721485411,0.11892603142991404
1_ALOI.npz,LOF,IForest,0.8,0.2,0.6486378371971592,0.06271509845748108,0.11392722710163113,0.09164311667339524,0.15053050397877984,0.08172641258461752
1_ALOI.npz,LOF,IForest,0.7,0.3,0.628592384363863,0.05411998693643677,0.09435382685069008,0.07589826402906742,0.1246684350132626,0.06070054106336297
1_ALOI.npz,LOF,IForest,0.6,0.4,0.6113275319149077,0.04753636962090974,0.08180677540777917,0.06580540976988292,0.10809018567639257,0.047222418293328
1_ALOI.npz,LOF,IForest,0.5,0.5,0.5870383151213076,0.041542808521240565,0.06524466750313676,0.05248284214775938,0.08620689655172414,0.029431296236881847
1_ALOI.npz,LOF,IForest,0.4,0.6,0.5804764268382037,0.039668170311921463,0.06524466750313676,0.05248284214775938,0.08620689655172414,0.029431296236881847
1_ALOI.npz,LOF,IForest,0.3,0.7,0.5675116048435744,0.03646919640233222,0.051191969887076534,0.041178845377472746,0.06763925729442971,0.014335798734442684
1_ALOI.npz,LOF,IForest,0.2,0.8,0.5547665190417966,0.03490999188089281,0.04466750313676286,0.035930561162696814,0.059018567639257294,0.007327174894024501
1_ALOI.npz,LOF,IForest,0.1,0.9,0.5505985457037473,0.03524391193041992,0.05018820577164366,0.04037141703673799,0.06631299734748011,0.013257548912839886
1_ALOI.npz,LOF,MCD,0.9,0.1,0.7499821880301132,0.09063770256624681,0.1590966122961104,0.12797739200645944,0.21021220159151194,0.13024765455674342
1_ALOI.npz,LOF,MCD,0.8,0.2,0.7484494335020342,0.09018851998239222,0.15809284818067754,0.12716996366572467,0.20888594164456234,0.1291694047351406
1_ALOI.npz,LOF,MCD,0.7,0.3,0.7488202538611657,0.08902907489724972,0.15809284818067754,0.12716996366572467,0.20888594164456234,0.1291694047351406
1_ALOI.npz,LOF,MCD,0.6,0.4,0.7498637039110446,0.09097207747726657,0.1590966122961104,0.12797739200645944,0.21021220159151194,0.13024765455674342
1_ALOI.npz,LOF,MCD,0.5,0.5,0.7484056768101186,0.08997372537166022,0.15809284818067754,0.12716996366572467,0.20888594164456234,0.1291694047351406
1_ALOI.npz,LOF,MCD,0.4,0.6,0.7461665326948786,0.08405262514732051,0.1480552070263488,0.11909568025837707,0.1956233421750663,0.11838690651911264
1_ALOI.npz,LOF,MCD,0.3,0.7,0.7444129925865752,0.0839854899445813,0.15156838143036386,0.12192167945094873,0.2002652519893899,0.12216078089472243
1_ALOI.npz,LOF,MCD,0.2,0.8,0.7447251715223662,0.07864626904369411,0.14454203262233375,0.11626968106580542,0.1909814323607427,0.11461303214350284
1_ALOI.npz,LOF,MCD,0.1,0.9,0.7442924787314033,0.08853898057528345,0.15407779171894603,0.12394025030278563,0.20358090185676392,0.12485640544872942
1_ALOI.npz,LOF,GMM,0.9,0.1,0.7492178474060416,0.09085780264008676,0.1601003764115433,0.12878482034719418,0.21153846153846154,0.1313259043783462
1_ALOI.npz,LOF,GMM,0.8,0.2,0.7475325865156373,0.09090062907582219,0.15959849435382684,0.1283811061768268,0.21087533156498675,0.1307867794675448
1_ALOI.npz,LOF,GMM,0.7,0.3,0.745298288913134,0.0910277313307234,0.15959849435382684,0.1283811061768268,0.21087533156498675,0.1307867794675448
1_ALOI.npz,LOF,GMM,0.6,0.4,0.7424369133165158,0.09059616568822938,0.1601003764115433,0.12878482034719418,0.21153846153846154,0.1313259043783462
1_ALOI.npz,LOF,GMM,0.5,0.5,0.7387337771615973,0.09002127615572852,0.15959849435382684,0.1283811061768268,0.21087533156498675,0.1307867794675448
1_ALOI.npz,LOF,GMM,0.4,0.6,0.7338320197028554,0.0885375541597365,0.15809284818067754,0.12716996366572467,0.20888594164456234,0.1291694047351406
1_ALOI.npz,LOF,GMM,0.3,0.7,0.727016497253201,0.08560470731108545,0.15006273525721456,0.12071053693984658,0.19827586206896552,0.12054340616231823
1_ALOI.npz,LOF,GMM,0.2,0.8,0.7164340607502501,0.07992480289315257,0.1370138017565872,0.1102139685102947,0.1810344827586207,0.10652615848148186
1_ALOI.npz,LOF,GMM,0.1,0.9,0.696081841610772,0.06827127549297557,0.10991217063989962,0.0884134033104562,0.14522546419098142,0.07741341329820633
1_ALOI.npz,KNN,PCA,0.9,0.1,0.6870261946971474,0.11537339301765467,0.14554579673776663,0.11707710940654018,0.19230769230769232,0.11569128196510564
1_ALOI.npz,KNN,PCA,0.8,0.2,0.6826880272964435,0.11335496848973967,0.14554579673776663,0.11707710940654018,0.19230769230769232,0.11569128196510564
1_ALOI.npz,KNN,PCA,0.7,0.3,0.6776724941540838,0.11017494048784776,0.14353826850690085,0.11546225272507064,0.1896551724137931,0.11353478232190005
