Dataset,Local Method,Global Method,Weight Local,Weight Global,AUC-ROC,AUC-PR,F1-score,Precision,Recall,MCC
4_breastw.npz,KNN,IForest,0.3,0.7,0.985421614082702,0.966251999730623,0.2554744525547445,1.0,0.14644351464435146,0.31676635979971
4_breastw.npz,KNN,IForest,0.2,0.8,0.9863451317426213,0.9680455314780112,0.2554744525547445,1.0,0.14644351464435146,0.31676635979971
4_breastw.npz,KNN,IForest,0.1,0.9,0.986137811451619,0.9671095881386698,0.2554744525547445,1.0,0.14644351464435146,0.31676635979971
4_breastw.npz,KNN,MCD,0.9,0.1,0.9817275434430246,0.9531263989517839,0.2554744525547445,1.0,0.14644351464435146,0.31676635979971
4_breastw.npz,KNN,MCD,0.8,0.2,0.9877869501300464,0.9720601931265291,0.2554744525547445,1.0,0.14644351464435146,0.31676635979971
4_breastw.npz,KNN,MCD,0.7,0.3,0.9915846809152248,0.9821342060533649,0.2554744525547445,1.0,0.14644351464435146,0.31676635979971
4_breastw.npz,KNN,MCD,0.6,0.4,0.9835840024124543,0.9554069199583717,0.24817518248175185,0.9714285714285714,0.14225941422594143,0.30284413175960695
4_breastw.npz,KNN,MCD,0.5,0.5,0.9870801764107203,0.9653499421523017,0.24817518248175185,0.9714285714285714,0.14225941422594143,0.30284413175960695
4_breastw.npz,KNN,MCD,0.4,0.6,0.9809265332277884,0.9478725896946221,0.24087591240875908,0.9428571428571428,0.13807531380753138,0.2889219037195038
4_breastw.npz,KNN,MCD,0.3,0.7,0.9890402955256512,0.968710047587696,0.24817518248175185,0.9714285714285714,0.14225941422594143,0.30284413175960695
4_breastw.npz,KNN,MCD,0.2,0.8,0.9884748765501904,0.9674478509609223,0.24087591240875908,0.9428571428571428,0.13807531380753138,0.2889219037195038
4_breastw.npz,KNN,MCD,0.1,0.9,0.9918108485054092,0.9829601625071431,0.2554744525547445,1.0,0.14644351464435146,0.31676635979971
4_breastw.npz,KNN,GMM,0.9,0.1,0.9772418862377021,0.9363163138148785,0.24817518248175185,0.9714285714285714,0.14225941422594143,0.30284413175960695
4_breastw.npz,KNN,GMM,0.8,0.2,0.9780617437521203,0.9390830290959098,0.24817518248175185,0.9714285714285714,0.14225941422594143,0.30284413175960695
4_breastw.npz,KNN,GMM,0.7,0.3,0.9786931282747183,0.9409009017793721,0.24817518248175185,0.9714285714285714,0.14225941422594143,0.30284413175960695
4_breastw.npz,KNN,GMM,0.6,0.4,0.9791643107542689,0.9423373958461532,0.24817518248175185,0.9714285714285714,0.14225941422594143,0.30284413175960695
4_breastw.npz,KNN,GMM,0.5,0.5,0.9796637641825926,0.9439769402345075,0.24817518248175185,0.9714285714285714,0.14225941422594143,0.30284413175960695
